AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Addr_type,BldgName,BldgType,Block,City,CntryName,Country,DisplayX,DisplayY,Distance,District,ExInfo,LangCode,LevelName,LevelType,LongLabel,Match_addr,MetroArea,Nbrhd,Phone,PlaceName,Place_addr,Postal,PostalExt,Rank,Region,RegionAbbr,ResultID,Score,Sector,ShortLabel,Side,StAddr,StDir,StName,StPreDir,StPreType,StType,Status,StrucDet,StrucType,SubAddr,Subregion,Territory,Type,URL,UnitName,UnitType,X,Xmax,Xmin,Y,Ymax,Ymin,Zone
,22759,,,,PointAddress,,,,Hayward,United States,USA,-122.104674792897,37.662463750533,0,,,ENG,,,"22759 Fuller Ave, Hayward, CA, 94541, USA","22759 Fuller Ave, Hayward, California, 94541",,,,,"22759 Fuller Ave, Hayward, California, 94541",94541,7409,20,California,CA,-1,100,,22759 Fuller Ave,,22759 Fuller Ave,,Fuller,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.104500281673,-122.103674792897,-122.105674792897,37.662567937589,37.663463750533,37.661463750533,
,2289,,,,PointAddress,,,,Livermore,United States,USA,-121.779889623532,37.654513473462,0,,,ENG,,,"2289 Hampton Rd, Livermore, CA, 94550, USA","2289 Hampton Rd, Livermore, California, 94550",,,,,"2289 Hampton Rd, Livermore, California, 94550",94550,6511,20,California,CA,-1,100,,2289 Hampton Rd,,2289 Hampton Rd,,Hampton,,,Rd,M,Single Family,Residential,,Alameda County,,,,,,-121.779682506705,-121.778889623532,-121.780889623532,37.654507438491,37.655513473462,37.653513473462,
,37063,,,,PointAddress,,,,Fremont,United States,USA,-122.015356478288,37.552691119515,0,,,ENG,,,"37063 Shasta St, Fremont, CA, 94536, USA","37063 Shasta St, Fremont, California, 94536",,,,,"37063 Shasta St, Fremont, California, 94536",94536,5728,20,California,CA,-1,100,,37063 Shasta St,,37063 Shasta St,,Shasta,,,St,M,Single Family,Residential,,Alameda County,,,,,,-122.015269306495,-122.014356478288,-122.016356478288,37.552862697073,37.553691119515,37.551691119515,
,1440,,,,PointAddress,,,,San Lorenzo,United States,USA,-122.143801014006,37.67705852989,0,,,ENG,,,"1440 Via Barrett, San Lorenzo, CA, 94580, USA","1440 Via Barrett, San Lorenzo, California, 94580",,,,,"1440 Via Barrett, San Lorenzo, California, 94580",94580,1304,20,California,CA,-1,100,,1440 Via Barrett,,1440 Via Barrett,,Barrett,,Via,,M,Single Family,Residential,,Alameda County,,,,,,-122.143861196071,-122.142801014006,-122.144801014006,37.677179061657,37.67805852989,37.67605852989,
,1351,,,,PointAddress,,,,San Leandro,United States,USA,-122.166569951068,37.713565992989,0,,,ENG,,,"1351 Castro St, San Leandro, CA, 94577, USA","1351 Castro St, San Leandro, California, 94577",,,,,"1351 Castro St, San Leandro, California, 94577",94577,3305,20,California,CA,-1,100,,1351 Castro St,,1351 Castro St,,Castro,,,St,M,Single Family,Residential,,Alameda County,,,,,,-122.166642957445,-122.165569951068,-122.167569951068,37.713736397081,37.714565992989,37.712565992989,
,8481,,,,PointAddress,,,,Oakland,United States,USA,-122.185959891503,37.831948137764,0,,,ENG,,,"8481 Skyline Blvd, Oakland, CA, 94611, USA","8481 Skyline Blvd, Oakland, California, 94611",,,,,"8481 Skyline Blvd, Oakland, California, 94611",94611,1543,20,California,CA,-1,100,,8481 Skyline Blvd,,8481 Skyline Blvd,,Skyline,,,Blvd,M,Single Family,Residential,,Alameda County,,,,,,-122.185741040011,-122.184959891503,-122.186959891503,37.8319848505,37.832948137764,37.830948137764,
,202,,,,PointAddress,,,,Alameda,United States,USA,-122.24437873915,37.737597999041,0,,,ENG,,,"202 Ironwood Rd, Alameda, CA, 94502, USA","202 Ironwood Rd, Alameda, California, 94502",,,,,"202 Ironwood Rd, Alameda, California, 94502",94502,6611,20,California,CA,-1,100,,202 Ironwood Rd,,202 Ironwood Rd,,Ironwood,,,Rd,M,Single Family,Residential,,Alameda County,,,,,,-122.244502288403,-122.24337873915,-122.24537873915,37.737720877741,37.738597999041,37.736597999041,
,15962,,,,PointAddress,,,,San Leandro,United States,USA,-122.109598993375,37.70719017261,0,,,ENG,,,"15962 Gramercy Dr, San Leandro, CA, 94578, USA","15962 Gramercy Dr, San Leandro, California, 94578",,,,,"15962 Gramercy Dr, San Leandro, California, 94578",94578,1109,20,California,CA,-1,100,,15962 Gramercy Dr,,15962 Gramercy Dr,,Gramercy,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.109560101344,-122.108598993375,-122.110598993375,37.707284217564,37.70819017261,37.70619017261,
,4548,,,,PointAddress,,,,Union City,United States,USA,-122.080509766042,37.588129722321,0,,,ENG,,,"4548 Reyes Dr, Union City, CA, 94587, USA","4548 Reyes Dr, Union City, California, 94587",,,,,"4548 Reyes Dr, Union City, California, 94587",94587,3852,20,California,CA,-1,100,,4548 Reyes Dr,,4548 Reyes Dr,,Reyes,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.080505826548,-122.079509766042,-122.081509766042,37.588041377062,37.589129722321,37.587129722321,
,2545,,,,PointAddress,,,,Berkeley,United States,USA,-122.256048024751,37.863782857481,0,,,ENG,,,"2545 Hillegass Ave, Berkeley, CA, 94704, USA","2545 Hillegass Ave, Berkeley, California, 94704",,,,,"2545 Hillegass Ave, Berkeley, California, 94704",94704,2913,20,California,CA,-1,100,,2545 Hillegass Ave,,2545 Hillegass Ave,,Hillegass,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.256305684455,-122.255048024751,-122.257048024751,37.863759136695,37.864782857481,37.862782857481,
,15483,,,,PointAddress,,,,San Leandro,United States,USA,-122.159774323068,37.679357811659,0,,,ENG,,,"15483 Heron Dr, San Leandro, CA, 94579, USA","15483 Heron Dr, San Leandro, California, 94579",,,,,"15483 Heron Dr, San Leandro, California, 94579",94579,2747,20,California,CA,-1,100,,15483 Heron Dr,,15483 Heron Dr,,Heron,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.159746662788,-122.158774323068,-122.160774323068,37.679296875223,37.680357811659,37.678357811659,
,3824,,,,PointAddress,,,,Oakland,United States,USA,-122.212805534812,37.80317155542,0,,,ENG,,,"3824 Whittle Ave, Oakland, CA, 94602, USA","3824 Whittle Ave, Oakland, California, 94602",,,,,"3824 Whittle Ave, Oakland, California, 94602",94602,2432,20,California,CA,-1,100,,3824 Whittle Ave,,3824 Whittle Ave,,Whittle,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.212763709115,-122.211805534812,-122.213805534812,37.803321675306,37.80417155542,37.80217155542,
,489,,,,PointAddress,,,,Fremont,United States,USA,-121.988170278253,37.574160191032,0,,,ENG,,,"489 D St, Fremont, CA, 94536, USA","489 D St, Fremont, California, 94536",,,,,"489 D St, Fremont, California, 94536",94536,2809,20,California,CA,-1,100,,489 D St,,489 D St,,D,,,St,M,Single Family,Residential,,Alameda County,,,,,,-121.988181007089,-121.987170278253,-121.989170278253,37.57397335841,37.575160191032,37.573160191032,
,1625,,,,PointAddress,,,,Berkeley,United States,USA,-122.296956489932,37.873650201537,0,,,ENG,,,"1625 8th St, Berkeley, CA, 94710, USA","1625 8th St, Berkeley, California, 94710",,,,,"1625 8th St, Berkeley, California, 94710",94710,1812,20,California,CA,-1,100,,1625 8th St,,1625 8th St,,8th,,,St,M,Multifamily,Residential,,Alameda County,,,,,,-122.297151285362,-122.295956489932,-122.297956489932,37.873588846006,37.874650201537,37.872650201537,
,1020,,,,PointAddress,,,,Livermore,United States,USA,-121.756325914411,37.676885778865,0,,,ENG,,,"1020 Dolores St, Livermore, CA, 94550, USA","1020 Dolores St, Livermore, California, 94550",,,,,"1020 Dolores St, Livermore, California, 94550",94550,4749,20,California,CA,-1,100,,1020 Dolores St,,1020 Dolores St,,Dolores,,,St,M,Multifamily,Residential,,Alameda County,,,,,,-121.756969560756,-121.755325914411,-121.757325914411,37.676885778865,37.677885778865,37.675885778865,
,754,,,,PointAddress,,,,Livermore,United States,USA,-121.788562378748,37.66357900466,0,,,ENG,,,"754 Catalina Dr, Livermore, CA, 94550, USA","754 Catalina Dr, Livermore, California, 94550",,,,,"754 Catalina Dr, Livermore, California, 94550",94550,5827,20,California,CA,-1,100,,754 Catalina Dr,,754 Catalina Dr,,Catalina,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-121.788624321012,-121.787562378748,-121.789562378748,37.663376581698,37.66457900466,37.66257900466,
,2445,,,,PointAddress,,,,Oakland,United States,USA,-122.187230168929,37.767090395916,0,,,ENG,,,"2445 66th Ave, Oakland, CA, 94605, USA","2445 66th Ave, Oakland, California, 94605",,,,,"2445 66th Ave, Oakland, California, 94605",94605,1916,20,California,CA,-1,100,,2445 66th Ave,,2445 66th Ave,,66th,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.187118773436,-122.186230168929,-122.188230168929,37.766914711225,37.768090395916,37.766090395916,
,3400,,,,PointAddress,,,,Berkeley,United States,USA,-122.242668244169,37.868301457664,0,,,ENG,,,"3400 Dwight Way, Berkeley, CA, 94704, USA","3400 Dwight Way, Berkeley, California, 94704",,,,,"3400 Dwight Way, Berkeley, California, 94704",94704,2525,20,California,CA,-1,100,,3400 Dwight Way,,3400 Dwight Way,,Dwight,,,Way,M,Single Family,Residential,,Alameda County,,,,,,-122.243101420925,-122.241668244169,-122.243668244169,37.868175896755,37.869301457664,37.867301457664,
,103,,,,PointAddress,,,,Piedmont,United States,USA,-122.24794364639,37.823023967362,0,,,ENG,,,"103 Sunnyside Ave, Piedmont, CA, 94611, USA","103 Sunnyside Ave, Piedmont, California, 94611",,,,,"103 Sunnyside Ave, Piedmont, California, 94611",94611,4419,20,California,CA,-1,100,,103 Sunnyside Ave,,103 Sunnyside Ave,,Sunnyside,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.247838621143,-122.24694364639,-122.24894364639,37.823172410868,37.824023967362,37.822023967362,
,16044,,,,PointAddress,,,,San Lorenzo,United States,USA,-122.122436883916,37.680982182585,0,,,ENG,,,"16044 Via Arroyo, San Lorenzo, CA, 94580, USA","16044 Via Arroyo, San Lorenzo, California, 94580",,,,,"16044 Via Arroyo, San Lorenzo, California, 94580",94580,2504,20,California,CA,-1,100,,16044 Via Arroyo,,16044 Via Arroyo,,Arroyo,,Via,,M,Single Family,Residential,,Alameda County,,,,,,-122.122551967447,-122.121436883916,-122.123436883916,37.68082250733,37.681982182585,37.679982182585,
,1221,,,,PointAddress,,,,Emeryville,United States,USA,-122.281572261025,37.830393294725,0,,,ENG,,,"1221 40th St, Emeryville, CA, 94608, USA","1221 40th St, Emeryville, California, 94608",,,,,"1221 40th St, Emeryville, California, 94608",94608,3665,20,California,CA,-1,100,,1221 40th St,,1221 40th St,,40th,,,St,M,Multifamily,Residential,,Alameda County,,,,,,-122.281609979589,-122.280572261025,-122.282572261025,37.830579456794,37.831393294725,37.829393294725,
,1951,,,,PointAddress,,,,Oakland,United States,USA,-122.21202660455,37.776669821598,0,,,ENG,,,"1951 42nd Ave, Oakland, CA, 94601, USA","1951 42nd Ave, Oakland, California, 94601",,,,,"1951 42nd Ave, Oakland, California, 94601",94601,4208,20,California,CA,-1,100,,1951 42nd Ave,,1951 42nd Ave,,42nd,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.211970110523,-122.21102660455,-122.21302660455,37.776488353394,37.777669821598,37.775669821598,
,3437,,,,PointAddress,,,,Alameda,United States,USA,-122.239504913911,37.729942094409,0,,,ENG,,,"3437 Tonga Ln, Alameda, CA, 94502, USA","3437 Tonga Ln, Alameda, California, 94502",,,,,"3437 Tonga Ln, Alameda, California, 94502",94502,7050,20,California,CA,-1,100,,3437 Tonga Ln,,3437 Tonga Ln,,Tonga,,,Ln,M,Single Family,Residential,,Alameda County,,,,,,-122.239549002722,-122.238504913911,-122.240504913911,37.729880822697,37.730942094409,37.728942094409,
,25164,,,,PointAddress,,,,Hayward,United States,USA,-122.101934748749,37.644723955376,0,,,ENG,,,"25164 Copa del Oro Dr, Hayward, CA, 94545, USA","25164 Copa del Oro Dr, Hayward, California, 94545",,,,,"25164 Copa del Oro Dr, Hayward, California, 94545",94545,2724,20,California,CA,-1,100,,25164 Copa del Oro Dr,,25164 Copa del Oro Dr,,Copa del Oro,,,Dr,M,Multifamily,Residential,,Alameda County,,,,,,-122.101905915002,-122.100934748749,-122.102934748749,37.644663186578,37.645723955376,37.643723955376,
,551,,,,PointAddress,,,,Oakland,United States,USA,-122.241826030538,37.813219319942,0,,,ENG,,,"551 Prince St, Oakland, CA, 94610, USA","551 Prince St, Oakland, California, 94610",,,,,"551 Prince St, Oakland, California, 94610",94610,1658,20,California,CA,-1,100,,551 Prince St,,551 Prince St,,Prince,,,St,M,Multifamily,Residential,,Alameda County,,,,,,-122.241756041647,-122.240826030538,-122.242826030538,37.81329911566,37.814219319942,37.812219319942,
,2639,,,,PointAddress,,,,Hayward,United States,USA,-122.10532900044,37.63203626854,0,,,ENG,,,"2639 Sleepy Hollow Ave, Hayward, CA, 94545, USA","2639 Sleepy Hollow Ave, Hayward, California, 94545",,,,,"2639 Sleepy Hollow Ave, Hayward, California, 94545",94545,3339,20,California,CA,-1,100,,2639 Sleepy Hollow Ave,,2639 Sleepy Hollow Ave,,Sleepy Hollow,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.105261274662,-122.10432900044,-122.10632900044,37.631875168361,37.63303626854,37.63103626854,
,17015,,,,PointAddress,,,,San Lorenzo,United States,USA,-122.129826537394,37.674018706975,0,,,ENG,,,"17015 Via Pasatiempo, San Lorenzo, CA, 94580, USA","17015 Via Pasatiempo, San Lorenzo, California, 94580",,,,,"17015 Via Pasatiempo, San Lorenzo, California, 94580",94580,2839,20,California,CA,-1,100,,17015 Via Pasatiempo,,17015 Via Pasatiempo,,Pasatiempo,,Via,,M,Single Family,Residential,,Alameda County,,,,,,-122.1296459912,-122.128826537394,-122.130826537394,37.674123648402,37.675018706975,37.673018706975,
,867,,,,PointAddress,,,,Oakland,United States,USA,-122.298804615763,37.807851088144,0,,,ENG,,,"867 Campbell St, Oakland, CA, 94607, USA","867 Campbell St, Oakland, California, 94607",,,,,"867 Campbell St, Oakland, California, 94607",94607,1317,20,California,CA,-1,100,,867 Campbell St,,867 Campbell St,,Campbell,,,St,M,,,,Alameda County,,,,,,-122.29866723637,-122.297804615763,-122.299804615763,37.807743799783,37.808851088144,37.806851088144,
,2027,,,,PointAddress,,,,Livermore,United States,USA,-121.72142182557,37.723630018404,0,,,ENG,,,"2027 Mulberry Cmn, Livermore, CA, 94551, USA","2027 Mulberry Cmn, Livermore, California, 94551",,,,,"2027 Mulberry Cmn, Livermore, California, 94551",94551,9043,20,California,CA,-1,98.02,,2027 Mulberry Cmn,,2027 Mulberry Cmn,,Mulberry,,,Cmn,M,Single Family,Residential,,Alameda County,,,,,,-121.72157588495,-121.72042182557,-121.72242182557,37.723496494686,37.724630018404,37.722630018404,
,3047,,,,PointAddress,,,,Oakland,United States,USA,-122.201370523405,37.786396684957,0,,,ENG,,,"3047 Eastman Ave, Oakland, CA, 94619, USA","3047 Eastman Ave, Oakland, California, 94619",,,,,"3047 Eastman Ave, Oakland, California, 94619",94619,1803,20,California,CA,-1,100,,3047 Eastman Ave,,3047 Eastman Ave,,Eastman,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.20125753535,-122.200370523405,-122.202370523405,37.786231477645,37.787396684957,37.785396684957,
,2727,,,,PointAddress,,,,Oakland,United States,USA,-122.196119177247,37.777542461538,0,,,ENG,,,"2727 Kingsland Ave, Oakland, CA, 94619, USA","2727 Kingsland Ave, Oakland, California, 94619",,,,,"2727 Kingsland Ave, Oakland, California, 94619",94619,3221,20,California,CA,-1,100,,2727 Kingsland Ave,,2727 Kingsland Ave,,Kingsland,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.195881801749,-122.195119177247,-122.197119177247,37.777474651941,37.778542461538,37.776542461538,
,6153,,,,PointAddress,,,,Newark,United States,USA,-122.033271958136,37.536042061418,0,,,ENG,,,"6153 Thornton Ave, Newark, CA, 94560, USA","6153 Thornton Ave, Newark, California, 94560",,,,,"6153 Thornton Ave, Newark, California, 94560",94560,3754,20,California,CA,-1,100,,6153 Thornton Ave,,6153 Thornton Ave,,Thornton,,,Ave,M,Multifamily,Residential,,Alameda County,,,,,,-122.032168815859,-122.032271958136,-122.034271958136,37.535146119788,37.537042061418,37.535042061418,
,20359,,,,PointAddress,,,,Castro Valley,United States,USA,-122.083514845969,37.697008800552,0,,,ENG,,,"20359 Anita Ave, Castro Valley, CA, 94546, USA","20359 Anita Ave, Castro Valley, California, 94546",,,,,"20359 Anita Ave, Castro Valley, California, 94546",94546,4166,20,California,CA,-1,100,,20359 Anita Ave,,20359 Anita Ave,,Anita,,,Ave,M,Multifamily,Residential,,Alameda County,,,,,,-122.083268585654,-122.082514845969,-122.084514845969,37.69704358545,37.698008800552,37.696008800552,
,921,,,,PointAddress,,,,San Leandro,United States,USA,-122.172369473694,37.723415274044,0,,,ENG,,,"921 Douglas Dr, San Leandro, CA, 94577, USA","921 Douglas Dr, San Leandro, California, 94577",,,,,"921 Douglas Dr, San Leandro, California, 94577",94577,1483,20,California,CA,-1,100,,921 Douglas Dr,,921 Douglas Dr,,Douglas,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.172174762083,-122.171369473694,-122.173369473694,37.723486855497,37.724415274044,37.722415274044,
,4357,,,,PointAddress,,,,Oakland,United States,USA,-122.189888908616,37.788716544299,0,,,ENG,,,"4357 Albert St, Oakland, CA, 94619, USA","4357 Albert St, Oakland, California, 94619",,,,,"4357 Albert St, Oakland, California, 94619",94619,2718,20,California,CA,-1,100,,4357 Albert St,,4357 Albert St,,Albert,,,St,M,Single Family,Residential,,Alameda County,,,,,,-122.18973015537,-122.188888908616,-122.190888908616,37.788879739954,37.789716544299,37.787716544299,
,10506,,,,PointAddress,,,,Oakland,United States,USA,-122.153642877077,37.743147405676,0,,,ENG,,,"10506 Byron Ave, Oakland, CA, 94603, USA","10506 Byron Ave, Oakland, California, 94603",,,,,"10506 Byron Ave, Oakland, California, 94603",94603,3424,20,California,CA,-1,100,,10506 Byron Ave,,10506 Byron Ave,,Byron,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.153799534847,-122.152642877077,-122.154642877077,37.743044475905,37.744147405676,37.742147405676,
,2044,,,,PointAddress,,,,Fremont,United States,USA,-121.942520924817,37.536784027487,0,,,ENG,,,"2044 Mento Dr, Fremont, CA, 94539, USA","2044 Mento Dr, Fremont, California, 94539",,,,,"2044 Mento Dr, Fremont, California, 94539",94539,4625,20,California,CA,-1,100,,2044 Mento Dr,,2044 Mento Dr,,Mento,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-121.942486391376,-121.941520924817,-121.943520924817,37.536962394387,37.537784027487,37.535784027487,
,4714,,,,PointAddress,,,,Oakland,United States,USA,-122.216921216909,37.811441476369,0,,,ENG,,,"4714 Edgewood Ave, Oakland, CA, 94602, USA","4714 Edgewood Ave, Oakland, California, 94602",,,,,"4714 Edgewood Ave, Oakland, California, 94602",94602,1406,20,California,CA,-1,100,,4714 Edgewood Ave,,4714 Edgewood Ave,,Edgewood,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.216982237164,-122.215921216909,-122.217921216909,37.811557901004,37.812441476369,37.810441476369,
,885,,,,PointAddress,,,,Pleasanton,United States,USA,-121.868598406142,37.669586943309,0,,,ENG,,,"885 Kolln St, Pleasanton, CA, 94566, USA","885 Kolln St, Pleasanton, California, 94566",,,,,"885 Kolln St, Pleasanton, California, 94566",94566,6213,20,California,CA,-1,100,,885 Kolln St,,885 Kolln St,,Kolln,,,St,M,Single Family,Residential,,Alameda County,,,,,,-121.868848941228,-121.867598406142,-121.869598406142,37.669586021299,37.670586943309,37.668586943309,
,35298,,,,PointAddress,,,,Newark,United States,USA,-122.037307844515,37.560021848213,0,,,ENG,,,"35298 Farnham Dr, Newark, CA, 94560, USA","35298 Farnham Dr, Newark, California, 94560",,,,,"35298 Farnham Dr, Newark, California, 94560",94560,1453,20,California,CA,-1,100,,35298 Farnham Dr,,35298 Farnham Dr,,Farnham,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.037345060165,-122.036307844515,-122.038307844515,37.559820766356,37.561021848213,37.559021848213,
,1034,,,,PointAddress,,,,Emeryville,United States,USA,-122.277987488675,37.827201424086,0,,,ENG,,,"1034 36th St, Emeryville, CA, 94608, USA","1034 36th St, Emeryville, California, 94608",,,,,"1034 36th St, Emeryville, California, 94608",94608,3900,20,California,CA,-1,100,,1034 36th St,,1034 36th St,,36th,,,St,M,Single Family,Residential,,Alameda County,,,,,,-122.278026967439,-122.276987488675,-122.278987488675,37.827030349442,37.828201424086,37.826201424086,
,2445,,,,PointAddress,,,,Berkeley,United States,USA,-122.25636410632,37.853641257553,0,,,ENG,,,"2445 Woolsey St, Berkeley, CA, 94705, USA","2445 Woolsey St, Berkeley, California, 94705",,,,,"2445 Woolsey St, Berkeley, California, 94705",94705,2007,20,California,CA,-1,100,,2445 Woolsey St,,2445 Woolsey St,,Woolsey,,,St,M,Multifamily,Residential,,Alameda County,,,,,,-122.25633812242,-122.25536410632,-122.25736410632,37.853469009443,37.854641257553,37.852641257553,
,35072,,,,PointAddress,,,,Newark,United States,USA,-122.044167510254,37.555251497568,0,,,ENG,,,"35072 Donegal Ct, Newark, CA, 94560, USA","35072 Donegal Ct, Newark, California, 94560",,,,,"35072 Donegal Ct, Newark, California, 94560",94560,1334,20,California,CA,-1,100,,35072 Donegal Ct,,35072 Donegal Ct,,Donegal,,,Ct,M,Single Family,Residential,,Alameda County,,,,,,-122.044226854129,-122.043167510254,-122.045167510254,37.555076231973,37.556251497568,37.554251497568,
,345,,,,PointAddress,,,,Oakland,United States,USA,-122.251591869747,37.813217434014,0,,,ENG,,,"345 Macarthur Blvd, Oakland, CA, 94610, USA","345 Macarthur Blvd, Oakland, California, 94610",,,,,"345 Macarthur Blvd, Oakland, California, 94610",94610,3275,20,California,CA,-1,100,,345 Macarthur Blvd,,345 Macarthur Blvd,,Macarthur,,,Blvd,M,Multifamily,Residential,,Alameda County,,,,,,-122.25114930526,-122.250591869747,-122.252591869747,37.813339642162,37.814217434014,37.812217434014,
,40777,,,,PointAddress,,,,Fremont,United States,USA,-121.960185534302,37.537585505069,0,,,ENG,,,"40777 High St, Fremont, CA, 94538, USA","40777 High St, Fremont, California, 94538",,,,,"40777 High St, Fremont, California, 94538",94538,3733,20,California,CA,-1,100,,40777 High St,,40777 High St,,High,,,St,M,Multifamily,Residential,,Alameda County,,,,,,-121.96006106304,-121.959185534302,-121.961185534302,37.537738139526,37.538585505069,37.536585505069,
,425,,,,PointAddress,,,,Oakland,United States,USA,-122.24856256612,37.803349628953,0,,,ENG,,,"425 Hanover Ave, Oakland, CA, 94606, USA","425 Hanover Ave, Oakland, California, 94606",,,,,"425 Hanover Ave, Oakland, California, 94606",94606,1115,20,California,CA,-1,100,,425 Hanover Ave,,425 Hanover Ave,,Hanover,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.248530211974,-122.24756256612,-122.24956256612,37.803227085529,37.804349628953,37.802349628953,
,40579,,,,PointAddress,,,,Fremont,United States,USA,-121.975785010483,37.526434849727,0,,,ENG,,,"40579 Sundale Dr, Fremont, CA, 94538, USA","40579 Sundale Dr, Fremont, California, 94538",,,,,"40579 Sundale Dr, Fremont, California, 94538",94538,3315,20,California,CA,-1,100,,40579 Sundale Dr,,40579 Sundale Dr,,Sundale,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-121.975715943601,-121.974785010483,-121.976785010483,37.526603493619,37.527434849727,37.525434849727,
,6464,,,,PointAddress,,,,Piedmont,United States,USA,-122.213331080141,37.824377477087,0,,,ENG,,,"6464 Estates Dr, Piedmont, CA, 94611, USA","6464 Estates Dr, Piedmont, California, 94611",,,,,"6464 Estates Dr, Piedmont, California, 94611",94611,3208,20,California,CA,-1,100,,6464 Estates Dr,,6464 Estates Dr,,Estates,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.213526713761,-122.212331080141,-122.214331080141,37.824277397163,37.825377477087,37.823377477087,
,1108,,,,PointAddress,,,,Berkeley,United States,USA,-122.277566130402,37.886969213321,0,,,ENG,,,"1108 Fresno Ave, Berkeley, CA, 94707, USA","1108 Fresno Ave, Berkeley, California, 94707",,,,,"1108 Fresno Ave, Berkeley, California, 94707",94707,2520,20,California,CA,-1,100,,1108 Fresno Ave,,1108 Fresno Ave,,Fresno,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.277284582275,-122.276566130402,-122.278566130402,37.887026713177,37.887969213321,37.885969213321,
,16745,,,,PointAddress,,,,San Leandro,United States,USA,-122.098232797393,37.699197566928,0,,,ENG,,,"16745 Selby Dr, San Leandro, CA, 94578, USA","16745 Selby Dr, San Leandro, California, 94578",,,,,"16745 Selby Dr, San Leandro, California, 94578",94578,1237,20,California,CA,-1,100,,16745 Selby Dr,,16745 Selby Dr,,Selby,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-122.098075133794,-122.097232797393,-122.099232797393,37.699288762034,37.700197566928,37.698197566928,
,16981,,,,PointAddress,,,,Hayward,United States,USA,-122.115661456304,37.685009603242,0,,,ENG,,,"16981 Harvard Ave, Hayward, CA, 94541, USA","16981 Harvard Ave, Hayward, California, 94541",,,,,"16981 Harvard Ave, Hayward, California, 94541",94541,1350,20,California,CA,-1,100,,16981 Harvard Ave,,16981 Harvard Ave,,Harvard,,,Ave,M,Multifamily,Residential,,Alameda County,,,,,,-122.115179161595,-122.114661456304,-122.116661456304,37.685061654861,37.686009603242,37.684009603242,
,17015,,,,PointAddress,,,,San Lorenzo,United States,USA,-122.129826537394,37.674018706975,0,,,ENG,,,"17015 Via Pasatiempo, San Lorenzo, CA, 94580, USA","17015 Via Pasatiempo, San Lorenzo, California, 94580",,,,,"17015 Via Pasatiempo, San Lorenzo, California, 94580",94580,2839,20,California,CA,-1,100,,17015 Via Pasatiempo,,17015 Via Pasatiempo,,Pasatiempo,,Via,,M,Single Family,Residential,,Alameda County,,,,,,-122.1296459912,-122.128826537394,-122.130826537394,37.674123648402,37.675018706975,37.673018706975,
,18652,,,,PointAddress,,,,Castro Valley,United States,USA,-122.105928809431,37.707995463958,0,,,ENG,,,"18652 Crest Ave, Castro Valley, CA, 94546, USA","18652 Crest Ave, Castro Valley, California, 94546",,,,,"18652 Crest Ave, Castro Valley, California, 94546",94546,2730,20,California,CA,-1,100,,18652 Crest Ave,,18652 Crest Ave,,Crest,,,Ave,M,Single Family,Residential,,Alameda County,,,,,,-122.106073397261,-122.104928809431,-122.106928809431,37.707893623834,37.708995463958,37.706995463958,
,8362,,,,PointAddress,,,,Pleasanton,United States,USA,-121.909183748955,37.6581875969,0,,,ENG,,,"8362 Regency Dr, Pleasanton, CA, 94588, USA","8362 Regency Dr, Pleasanton, California, 94588",,,,,"8362 Regency Dr, Pleasanton, California, 94588",94588,3127,20,California,CA,-1,100,,8362 Regency Dr,,8362 Regency Dr,,Regency,,,Dr,M,Single Family,Residential,,Alameda County,,,,,,-121.909263125579,-121.908183748955,-121.910183748955,37.658420362351,37.6591875969,37.6571875969,
,41867,,,,PointAddress,,,,Fremont,United States,USA,-121.961341147293,37.52456304502,0,,,ENG,,,"41867 Mahoney St, Fremont, CA, 94538, USA","41867 Mahoney St, Fremont, California, 94538",,,,,"41867 Mahoney St, Fremont, California, 94538",94538,4889,20,California,CA,-1,100,,41867 Mahoney St,,41867 Mahoney St,,Mahoney,,,St,M,Single Family,Residential,,Alameda County,,,,,,-121.961148279701,-121.960341147293,-121.962341147293,37.524692964519,37.52556304502,37.52356304502,
